transaction_id,account_id,transaction_timestamp,transaction_type,channel_code,amount,currency_code,status
T00011827,A000411,2024-10-26 21:49:19,PURCHASE,CARD,813.64,ZAR,SUCCESSFUL
T00011828,A000474,2024-11-29 12:09:26,PURCHASE,CARD,322.30,ZAR,SUCCESSFUL
T00011829,A000257,2023-10-26 16:27:51,WITHDRAWAL,ATM,900.00,ZAR,SUCCESSFUL
T00011830,A000012,2025-02-17 02:28:19,DEPOSIT,ATM,9063.28,ZAR,SUCCESSFUL
T00011831,A000295,2026-05-20 12:35:36,DEPOSIT,APP,2229.13,ZAR,SUCCESSFUL
T00011832,A000727,2024-06-07 00:40:34,TRANSFER,APP,15168.88,ZAR,SUCCESSFUL
T00011833,A001143,2025-01-15 17:01:02,PURCHASE,CARD,620.10,ZAR,SUCCESSFUL
T00011834,A000233,2025-09-20 14:02:55,TRANSFER,APP,7809.16,ZAR,SUCCESSFUL
T00011835,A001222,2020-05-14 16:42:56,DEPOSIT,ATM,4728.13,ZAR,SUCCESSFUL
T00011836,A000933,2025-12-29 11:45:41,PURCHASE,CARD,159.51,ZAR,SUCCESSFUL
T00011837,A001047,2026-06-29 20:18:10,PURCHASE,APP,159.58,ZAR,SUCCESSFUL
T00011838,A000911,2024-01-28 23:53:07,WITHDRAWAL,ATM,1500.00,ZAR,SUCCESSFUL
T00011839,A000749,2026-02-04 16:19:21,TRANSFER,APP,6763.79,ZAR,SUCCESSFUL
T00011840,A000906,2021-08-29 04:56:17,PURCHASE,CARD,79.08,ZAR,SUCCESSFUL
T00011841,A000990,2025-05-26 11:49:19,PURCHASE,APP,191.95,ZAR,SUCCESSFUL
T00011842,A000503,2021-12-14 13:26:32,PURCHASE,CARD,800.21,ZAR,SUCCESSFUL
T00011843,A000591,2025-04-19 02:23:41,TRANSFER,APP,9509.15,ZAR,SUCCESSFUL
T00011844,A000647,2026-06-27 22:00:43,TRANSFER,APP,10190.03,ZAR,SUCCESSFUL
T00011845,A000166,2026-07-25 03:18:30,PURCHASE,CARD,470.70,ZAR,SUCCESSFUL
T00011846,A000655,2024-11-15 07:09:07,WITHDRAWAL,ATM,2050.00,ZAR,SUCCESSFUL
T00011847,A001143,2024-03-27 17:15:33,PURCHASE,CARD,668.59,ZAR,SUCCESSFUL
T00011848,A000919,2026-06-17 03:21:00,WITHDRAWAL,ATM,2750.00,ZAR,SUCCESSFUL
T00011849,A000374,2023-06-09 03:56:42,PURCHASE,CARD,572.36,ZAR,SUCCESSFUL
T00011850,A001243,2026-08-19 00:41:30,WITHDRAWAL,ATM,950.00,ZAR,SUCCESSFUL
T00011851,A000148,2026-02-27 02:30:59,PURCHASE,CARD,172.70,ZAR,SUCCESSFUL
T00011852,A000779,2023-10-07 01:13:16,PURCHASE,APP,164.54,ZAR,SUCCESSFUL
T00011853,A000329,2025-09-22 09:43:18,PURCHASE,CARD,462.83,ZAR,SUCCESSFUL
T00011854,A001023,2023-07-31 22:49:40,WITHDRAWAL,ATM,1500.00,ZAR,SUCCESSFUL
T00011855,A000839,2026-06-14 02:24:28,PURCHASE,CARD,324.95,ZAR,SUCCESSFUL
T00011856,A001063,2025-03-30 11:07:00,PURCHASE,APP,381.12,ZAR,SUCCESSFUL
T00011857,A000519,2025-08-18 17:21:29,PURCHASE,APP,169.24,ZAR,SUCCESSFUL
T00011858,A000671,2026-05-22 10:08:01,PURCHASE,CARD,640.41,ZAR,SUCCESSFUL
T00011859,A000348,2025-02-04 20:04:25,PURCHASE,CARD,285.23,ZAR,SUCCESSFUL
T00011860,A001232,2025-03-18 13:40:50,PURCHASE,CARD,760.98,ZAR,SUCCESSFUL
T00011861,A001203,2026-04-28 19:34:40,TRANSFER,APP,4326.18,ZAR,SUCCESSFUL
T00011862,A000368,2025-06-05 23:09:39,TRANSFER,APP,8853.46,ZAR,SUCCESSFUL
T00011863,A001085,2024-03-15 14:51:52,WITHDRAWAL,ATM,2300.00,ZAR,SUCCESSFUL
T00011864,A000445,2026-03-08 04:21:42,PURCHASE,CARD,391.42,ZAR,SUCCESSFUL
T00011865,A000704,2024-03-11 00:20:24,PURCHASE,APP,867.38,ZAR,SUCCESSFUL
T00011866,A000839,2025-12-30 08:40:57,DEPOSIT,ATM,5692.79,ZAR,SUCCESSFUL
T00011867,A000525,2026-05-20 10:45:05,PURCHASE,CARD,297.59,ZAR,SUCCESSFUL
T00011868,A000694,2025-12-29 06:30:06,WITHDRAWAL,ATM,1450.00,ZAR,SUCCESSFUL
T00011869,A000949,2026-08-24 17:56:42,PURCHASE,APP,321.03,ZAR,SUCCESSFUL
T00011870,A000669,2026-06-29 22:46:01,PURCHASE,CARD,97.85,ZAR,SUCCESSFUL
T00011871,A000923,2022-08-02 04:58:02,PURCHASE,CARD,104.12,ZAR,SUCCESSFUL
T00011872,A000686,2023-03-19 11:15:30,PURCHASE,CARD,2176.70,ZAR,SUCCESSFUL
T00011873,A000701,2024-01-23 20:39:05,PURCHASE,CARD,353.25,ZAR,SUCCESSFUL
T00011874,A000961,2023-11-18 04:08:12,PURCHASE,CARD,362.18,ZAR,SUCCESSFUL
T00011875,A000904,2026-06-09 22:49:58,PURCHASE,APP,252.19,ZAR,SUCCESSFUL
T00011876,A000454,2025-11-19 23:51:42,PURCHASE,CARD,80.72,ZAR,SUCCESSFUL
T00011877,A000324,2025-11-21 18:45:12,PURCHASE,CARD,66.53,ZAR,SUCCESSFUL
T00011878,A001078,2024-02-13 22:57:25,TRANSFER,APP,6536.78,ZAR,SUCCESSFUL
T00011879,A000907,2022-01-18 14:08:16,TRANSFER,APP,13281.05,ZAR,SUCCESSFUL
T00011880,A000356,2026-02-03 12:38:06,PURCHASE,CARD,460.03,ZAR,SUCCESSFUL
T00011881,A001243,2026-03-21 09:43:12,TRANSFER,APP,15645.54,ZAR,SUCCESSFUL
T00011882,A000114,2025-02-26 23:46:20,PURCHASE,APP,508.69,ZAR,SUCCESSFUL
T00011883,A001077,2023-01-31 17:29:47,TRANSFER,APP,8767.06,ZAR,SUCCESSFUL
T00011884,A001094,2023-09-25 16:37:58,PURCHASE,APP,752.85,ZAR,SUCCESSFUL
T00011885,A000980,2025-12-04 02:51:44,PURCHASE,CARD,424.85,ZAR,SUCCESSFUL
T00011886,A000416,2019-01-23 22:40:15,TRANSFER,APP,6702.21,ZAR,SUCCESSFUL
T00011887,A000286,2021-05-19 16:26:51,WITHDRAWAL,ATM,350.00,ZAR,SUCCESSFUL
T00011888,A000875,2023-07-26 09:29:35,PURCHASE,CARD,110.67,ZAR,SUCCESSFUL
T00011889,A000263,2024-03-11 04:32:17,WITHDRAWAL,ATM,2300.00,ZAR,REVERSED
T00011890,A000501,2023-01-28 01:16:08,PURCHASE,CARD,150.37,ZAR,SUCCESSFUL
T00011891,A000150,2026-06-15 00:44:58,PURCHASE,CARD,474.94,ZAR,SUCCESSFUL
T00011892,A001005,2022-02-05 17:40:04,PURCHASE,CARD,121.95,ZAR,SUCCESSFUL
T00011893,A000384,2026-06-14 05:52:25,PURCHASE,APP,77.32,ZAR,SUCCESSFUL
T00011894,A000070,2024-07-10 23:27:17,WITHDRAWAL,ATM,1500.00,ZAR,SUCCESSFUL
T00011895,A001021,2026-06-22 15:19:03,WITHDRAWAL,ATM,2850.00,ZAR,SUCCESSFUL
T00011896,A000211,2024-04-07 22:51:57,PURCHASE,CARD,312.63,ZAR,SUCCESSFUL
T00011897,A000794,2025-11-25 16:26:40,PURCHASE,CARD,394.94,ZAR,SUCCESSFUL
T00011898,A000385,2025-04-26 13:54:10,PURCHASE,CARD,524.31,ZAR,SUCCESSFUL
T00011899,A000205,2020-07-29 18:33:17,TRANSFER,APP,13202.88,ZAR,SUCCESSFUL
T00011900,A001040,2020-06-04 10:33:29,WITHDRAWAL,ATM,300.00,ZAR,SUCCESSFUL
T00011901,A000606,2022-12-08 16:51:48,TRANSFER,APP,8165.70,ZAR,SUCCESSFUL
T00011902,A000505,2019-03-10 00:36:11,PURCHASE,APP,764.10,ZAR,FAILED
T00011903,A000306,2023-03-14 08:14:05,PURCHASE,CARD,42.68,ZAR,SUCCESSFUL
T00011904,A000255,2026-03-21 04:07:51,PURCHASE,CARD,448.01,ZAR,SUCCESSFUL
T00011905,A000638,2024-12-10 21:14:31,DEPOSIT,ATM,6624.60,ZAR,SUCCESSFUL
T00011906,A001229,2024-10-29 23:06:31,PURCHASE,APP,141.92,ZAR,SUCCESSFUL
T00011907,A001008,2026-08-11 10:38:02,DEPOSIT,ATM,1513.50,ZAR,SUCCESSFUL
T00011908,A000074,2024-11-06 22:55:22,DEPOSIT,APP,6613.79,ZAR,SUCCESSFUL
T00011909,A000535,2025-05-23 18:31:43,PURCHASE,CARD,290.92,ZAR,SUCCESSFUL
T00011910,A000789,2025-06-23 06:08:12,PURCHASE,CARD,62.49,ZAR,SUCCESSFUL
T00011911,A001059,2024-07-10 06:08:02,PURCHASE,CARD,2242.55,ZAR,SUCCESSFUL
T00011912,A000252,2026-03-21 03:26:01,PURCHASE,APP,152.06,ZAR,SUCCESSFUL
T00011913,A001068,2026-01-20 01:13:52,WITHDRAWAL,ATM,700.00,ZAR,SUCCESSFUL
T00011914,A000905,2026-02-18 12:12:09,DEPOSIT,ATM,8047.09,ZAR,SUCCESSFUL
T00011915,A000696,2021-02-19 21:17:18,DEPOSIT,ATM,8264.68,ZAR,SUCCESSFUL
T00011916,A000287,2023-10-17 05:48:24,TRANSFER,APP,2732.81,ZAR,SUCCESSFUL
T00011917,A000527,2026-03-21 11:40:47,WITHDRAWAL,ATM,150.00,ZAR,SUCCESSFUL
T00011918,A000973,2024-04-27 21:27:59,PURCHASE,APP,220.61,ZAR,SUCCESSFUL
T00011919,A000139,2025-08-01 20:15:24,WITHDRAWAL,ATM,500.00,ZAR,SUCCESSFUL
T00011920,A001205,2022-11-21 15:57:00,PURCHASE,CARD,328.29,ZAR,SUCCESSFUL
T00011921,A001153,2022-07-14 12:53:51,PURCHASE,APP,77.46,ZAR,SUCCESSFUL
T00011922,A000222,2023-01-14 03:55:02,WITHDRAWAL,ATM,800.00,ZAR,SUCCESSFUL
T00011923,A000789,2023-12-18 01:54:39,PURCHASE,CARD,253.24,ZAR,SUCCESSFUL
T00011924,A000925,2025-12-09 17:14:29,PURCHASE,CARD,86.48,ZAR,SUCCESSFUL
T00011925,A000322,2026-03-21 07:04:35,PURCHASE,CARD,850.92,ZAR,SUCCESSFUL
T00011926,A000789,2023-09-24 17:19:54,PURCHASE,CARD,66.90,ZAR,SUCCESSFUL
T00011927,A000920,2026-02-02 10:29:10,PURCHASE,CARD,699.19,ZAR,SUCCESSFUL
T00011928,A000894,2025-02-28 10:06:31,PURCHASE,CARD,1011.69,ZAR,SUCCESSFUL
T00011929,A000166,2025-09-06 20:33:31,PURCHASE,CARD,830.07,ZAR,SUCCESSFUL
T00011930,A000404,2025-12-27 01:41:10,PURCHASE,CARD,28.92,ZAR,SUCCESSFUL
T00011931,A000319,2023-11-15 09:38:26,PURCHASE,CARD,82.22,ZAR,SUCCESSFUL
T00011932,A000504,2021-12-17 08:45:46,WITHDRAWAL,ATM,2450.00,ZAR,SUCCESSFUL
T00011933,A001166,2021-01-20 10:02:26,TRANSFER,APP,11384.19,ZAR,SUCCESSFUL
T00011934,A000188,2024-09-24 13:24:05,PURCHASE,CARD,249.93,ZAR,SUCCESSFUL
T00011935,A000469,2024-09-06 07:16:51,PURCHASE,CARD,341.31,ZAR,SUCCESSFUL
T00011936,A000913,2025-09-03 07:40:27,PURCHASE,CARD,484.98,ZAR,SUCCESSFUL
T00011937,A000626,2024-07-31 03:02:53,PURCHASE,CARD,256.11,ZAR,SUCCESSFUL
T00011938,A000098,2023-12-03 00:07:28,PURCHASE,CARD,98.56,ZAR,SUCCESSFUL
T00011939,A001176,2021-07-24 16:42:08,DEPOSIT,APP,2471.30,ZAR,SUCCESSFUL
T00011940,A000590,2026-06-13 09:02:21,WITHDRAWAL,ATM,150.00,ZAR,SUCCESSFUL
T00011941,A000730,2025-12-20 09:55:33,PURCHASE,CARD,247.99,ZAR,SUCCESSFUL
T00011942,A000649,2026-07-09 23:47:09,PURCHASE,CARD,383.95,ZAR,SUCCESSFUL
T00011943,A000669,2026-06-29 08:25:05,PURCHASE,CARD,174.94,ZAR,SUCCESSFUL
T00011944,A000268,2024-07-07 08:11:12,PURCHASE,CARD,297.86,ZAR,SUCCESSFUL
T00011945,A000828,2026-06-01 20:28:00,DEPOSIT,APP,9551.13,ZAR,SUCCESSFUL
T00011946,A000050,2025-05-05 12:38:48,PURCHASE,CARD,517.43,ZAR,SUCCESSFUL
T00011947,A000317,2025-04-10 14:41:41,PURCHASE,CARD,124.24,ZAR,SUCCESSFUL
T00011948,A000601,2026-07-31 17:48:30,PURCHASE,CARD,656.19,ZAR,SUCCESSFUL
T00011949,A001005,2026-05-10 05:16:47,PURCHASE,CARD,193.02,ZAR,SUCCESSFUL
T00011950,A000184,2023-06-11 12:43:07,PURCHASE,CARD,567.35,ZAR,SUCCESSFUL
T00011951,A000501,2021-11-13 12:12:57,PURCHASE,CARD,138.35,ZAR,SUCCESSFUL
T00011952,A000101,2025-11-07 16:38:08,WITHDRAWAL,ATM,500.00,ZAR,SUCCESSFUL
T00011953,A000951,2026-04-16 00:22:33,DEPOSIT,ATM,6305.15,ZAR,SUCCESSFUL
T00011954,A000903,2025-02-16 00:08:43,PURCHASE,CARD,412.71,ZAR,SUCCESSFUL
T00011955,A000424,2023-04-29 03:12:15,PURCHASE,CARD,606.91,ZAR,SUCCESSFUL
T00011956,A000633,2024-10-31 03:50:37,TRANSFER,APP,3828.69,ZAR,SUCCESSFUL
T00011957,A000813,2026-06-18 03:53:13,PURCHASE,CARD,185.84,ZAR,SUCCESSFUL
T00011958,A001030,2024-09-01 09:40:28,WITHDRAWAL,ATM,2050.00,ZAR,SUCCESSFUL
T00011959,A000342,2024-08-12 17:57:21,PURCHASE,CARD,370.40,ZAR,SUCCESSFUL
T00011960,A000225,2021-12-10 18:49:43,TRANSFER,APP,18439.45,ZAR,SUCCESSFUL
T00011961,A000453,2025-11-21 10:30:27,PURCHASE,CARD,137.11,ZAR,SUCCESSFUL
T00011962,A000973,2026-08-20 17:00:18,PURCHASE,CARD,254.13,ZAR,SUCCESSFUL
T00011963,A000618,2026-08-31 16:55:00,PURCHASE,APP,169.13,ZAR,SUCCESSFUL
T00011964,A000214,2026-02-19 02:56:52,PURCHASE,APP,192.26,ZAR,SUCCESSFUL
T00011965,A000147,2023-12-12 05:05:45,PURCHASE,CARD,760.49,ZAR,SUCCESSFUL
T00011966,A001029,2026-01-18 04:31:38,PURCHASE,APP,342.31,ZAR,SUCCESSFUL
T00011967,A000978,2026-05-20 00:15:44,PURCHASE,APP,687.05,ZAR,SUCCESSFUL
T00011968,A000082,2021-09-16 23:20:10,WITHDRAWAL,ATM,1100.00,ZAR,SUCCESSFUL
T00011969,A000145,2025-03-10 14:58:13,PURCHASE,CARD,476.91,ZAR,SUCCESSFUL
T00011970,A000755,2024-01-07 22:57:00,PURCHASE,CARD,48.34,ZAR,SUCCESSFUL
T00011971,A001080,2026-07-02 01:47:43,TRANSFER,APP,17823.52,ZAR,SUCCESSFUL
T00011972,A000110,2025-07-18 04:51:45,WITHDRAWAL,ATM,1450.00,ZAR,SUCCESSFUL
T00011973,A000274,2026-07-21 11:02:37,PURCHASE,CARD,173.56,ZAR,SUCCESSFUL
T00011974,A000334,2026-03-22 20:19:58,TRANSFER,APP,5383.31,ZAR,SUCCESSFUL
T00011975,A001104,2023-07-06 22:12:15,WITHDRAWAL,ATM,850.00,ZAR,SUCCESSFUL
T00011976,A000141,2022-01-24 09:07:16,TRANSFER,APP,7940.17,ZAR,FAILED
T00011977,A000992,2026-01-02 03:42:40,PURCHASE,CARD,202.81,ZAR,SUCCESSFUL
T00011978,A000048,2023-06-14 04:17:50,PURCHASE,CARD,186.37,ZAR,SUCCESSFUL
T00011979,A000485,2026-07-23 13:58:10,WITHDRAWAL,ATM,1950.00,ZAR,SUCCESSFUL
T00011980,A001009,2025-02-24 01:28:09,PURCHASE,CARD,734.82,ZAR,SUCCESSFUL
T00011981,A000616,2025-08-02 14:46:07,PURCHASE,CARD,250.79,ZAR,SUCCESSFUL
T00011982,A001217,2022-07-30 17:44:10,PURCHASE,CARD,235.38,ZAR,SUCCESSFUL
T00011983,A000812,2019-03-02 01:46:46,PURCHASE,CARD,296.16,ZAR,SUCCESSFUL
T00011984,A000776,2026-07-22 08:18:10,PURCHASE,CARD,121.96,ZAR,SUCCESSFUL
T00011985,A001192,2026-08-25 07:14:03,PURCHASE,CARD,192.00,ZAR,SUCCESSFUL
T00011986,A001101,2024-03-28 12:53:49,WITHDRAWAL,ATM,2350.00,ZAR,SUCCESSFUL
T00011987,A000861,2025-06-13 01:34:36,PURCHASE,CARD,517.14,ZAR,SUCCESSFUL
T00011988,A000838,2021-04-26 15:13:48,DEPOSIT,APP,298.98,ZAR,SUCCESSFUL
T00011989,A000876,2026-07-27 16:17:37,WITHDRAWAL,ATM,2050.00,ZAR,SUCCESSFUL
T00011990,A000380,2024-05-20 12:59:28,PURCHASE,APP,222.49,ZAR,SUCCESSFUL
T00011991,A001074,2025-10-11 11:09:39,PURCHASE,CARD,1637.19,ZAR,SUCCESSFUL
T00011992,A000438,2024-08-25 21:29:33,PURCHASE,APP,23.54,ZAR,SUCCESSFUL
T00011993,A000649,2024-06-24 22:11:55,WITHDRAWAL,ATM,750.00,ZAR,SUCCESSFUL
T00011994,A000356,2026-06-27 21:21:15,WITHDRAWAL,ATM,500.00,ZAR,SUCCESSFUL
T00011995,A000370,2025-03-23 15:57:02,PURCHASE,APP,314.84,ZAR,SUCCESSFUL
T00011996,A001139,2025-08-02 20:49:34,PURCHASE,CARD,194.69,ZAR,SUCCESSFUL
T00011997,A000879,2024-05-18 21:55:13,PURCHASE,CARD,321.85,ZAR,SUCCESSFUL
T00011998,A000995,2020-06-15 16:36:02,TRANSFER,APP,9234.49,ZAR,SUCCESSFUL
T00011999,A000348,2024-02-03 05:47:52,PURCHASE,CARD,145.37,ZAR,SUCCESSFUL
T00012000,A000855,2023-01-11 08:33:46,WITHDRAWAL,ATM,2300.00,ZAR,SUCCESSFUL
T00012001,A000048,2026-07-11 09:45:36,WITHDRAWAL,ATM,1350.00,ZAR,FAILED
T00012002,A000444,2024-02-08 06:58:45,DEPOSIT,APP,6273.03,ZAR,SUCCESSFUL
T00012003,A000638,2022-04-28 14:55:53,DEPOSIT,ATM,6529.41,ZAR,FAILED
T00012004,A000795,2026-06-17 23:20:40,PURCHASE,CARD,286.60,ZAR,SUCCESSFUL
T00012005,A000571,2023-11-30 22:45:04,PURCHASE,CARD,351.25,ZAR,SUCCESSFUL
T00012006,A001184,2026-03-16 22:53:30,PURCHASE,CARD,151.41,ZAR,SUCCESSFUL
T00012007,A000497,2026-06-02 13:44:19,PURCHASE,CARD,174.86,ZAR,SUCCESSFUL
T00012008,A000043,2026-08-22 20:57:05,WITHDRAWAL,ATM,2350.00,ZAR,SUCCESSFUL
T00012009,A000922,2022-03-22 05:52:17,PURCHASE,CARD,188.80,ZAR,SUCCESSFUL
T00012010,A001158,2026-06-15 13:29:08,DEPOSIT,ATM,4038.78,ZAR,SUCCESSFUL
T00012011,A001156,2021-04-19 11:53:34,WITHDRAWAL,ATM,850.00,ZAR,SUCCESSFUL
T00012012,A001158,2025-12-15 08:09:43,PURCHASE,CARD,186.31,ZAR,SUCCESSFUL
T00012013,A000700,2024-12-01 10:28:05,PURCHASE,CARD,347.81,ZAR,SUCCESSFUL
T00012014,A000724,2022-05-03 20:20:07,PURCHASE,CARD,35.70,ZAR,SUCCESSFUL
T00012015,A000666,2025-08-19 11:02:37,PURCHASE,CARD,284.97,ZAR,SUCCESSFUL
T00012016,A000368,2024-03-14 12:29:30,PURCHASE,APP,10.33,ZAR,SUCCESSFUL
T00012017,A000903,2026-02-28 17:06:33,PURCHASE,CARD,1932.00,ZAR,SUCCESSFUL
T00012018,A001204,2026-08-16 08:33:52,TRANSFER,APP,384.32,ZAR,SUCCESSFUL
T00012019,A000578,2026-05-29 00:17:12,WITHDRAWAL,ATM,1400.00,ZAR,SUCCESSFUL
T00012020,A000884,2026-03-11 23:00:47,PURCHASE,APP,231.13,ZAR,SUCCESSFUL
T00012021,A000941,2024-01-23 07:47:13,PURCHASE,APP,164.41,ZAR,SUCCESSFUL
T00012022,A000231,2025-06-02 11:54:27,PURCHASE,CARD,323.36,ZAR,SUCCESSFUL
T00012023,A001157,2024-05-27 10:40:30,PURCHASE,APP,773.97,ZAR,SUCCESSFUL
T00012024,A000563,2019-12-03 14:30:33,DEPOSIT,ATM,8901.09,ZAR,SUCCESSFUL
T00012025,A000076,2020-02-14 06:12:56,TRANSFER,APP,900.09,ZAR,SUCCESSFUL
T00012026,A001220,2023-10-16 17:09:26,DEPOSIT,APP,3959.30,ZAR,SUCCESSFUL
T00012027,A000582,2026-05-22 19:08:00,PURCHASE,APP,1095.43,ZAR,SUCCESSFUL
T00012028,A000066,2021-10-02 08:57:33,PURCHASE,CARD,464.19,ZAR,SUCCESSFUL
T00012029,A001143,2025-10-20 11:03:12,PURCHASE,CARD,438.53,ZAR,SUCCESSFUL
T00012030,A000338,2024-08-12 23:48:25,PURCHASE,CARD,76.99,ZAR,SUCCESSFUL
T00012031,A000908,2026-08-27 16:08:15,DEPOSIT,ATM,7802.15,ZAR,SUCCESSFUL
T00012032,A000160,2025-12-07 15:34:51,PURCHASE,CARD,304.74,ZAR,SUCCESSFUL
T00012033,A000628,2024-04-22 01:19:32,PURCHASE,CARD,268.62,ZAR,SUCCESSFUL
T00012034,A000412,2025-08-09 14:39:55,PURCHASE,CARD,64.92,ZAR,SUCCESSFUL
T00012035,A000726,2022-11-08 03:56:17,WITHDRAWAL,ATM,1750.00,ZAR,SUCCESSFUL
T00012036,A001005,2019-04-07 07:05:32,PURCHASE,CARD,578.19,ZAR,SUCCESSFUL
T00012037,A001004,2026-01-15 20:08:15,TRANSFER,APP,17389.64,ZAR,SUCCESSFUL
T00012038,A001107,2026-02-03 20:14:19,PURCHASE,CARD,250.36,ZAR,SUCCESSFUL
T00012039,A000002,2026-08-19 21:05:53,WITHDRAWAL,ATM,2200.00,ZAR,SUCCESSFUL
T00012040,A000073,2026-02-11 23:09:10,PURCHASE,CARD,280.74,ZAR,SUCCESSFUL
T00012041,A000490,2026-07-17 17:27:25,TRANSFER,APP,4700.36,ZAR,SUCCESSFUL
T00012042,A000789,2022-12-02 14:09:46,PURCHASE,CARD,48.99,ZAR,SUCCESSFUL
T00012043,A001113,2024-12-03 21:51:08,PURCHASE,CARD,587.14,ZAR,SUCCESSFUL
T00012044,A000172,2025-03-26 02:25:27,PURCHASE,CARD,282.55,ZAR,SUCCESSFUL
T00012045,A000858,2024-11-11 03:13:40,WITHDRAWAL,ATM,1450.00,ZAR,SUCCESSFUL
T00012046,A000453,2025-10-09 08:52:34,PURCHASE,CARD,213.51,ZAR,SUCCESSFUL
T00012047,A000061,2026-03-19 07:12:25,PURCHASE,CARD,658.78,ZAR,SUCCESSFUL
T00012048,A001178,2025-02-11 00:00:06,PURCHASE,CARD,700.85,ZAR,SUCCESSFUL
T00012049,A000730,2025-01-24 04:59:48,PURCHASE,CARD,306.63,ZAR,SUCCESSFUL
T00012050,A000571,2022-11-24 03:11:43,TRANSFER,APP,6525.50,ZAR,SUCCESSFUL
T00012051,A000383,2026-01-22 20:09:14,WITHDRAWAL,ATM,1450.00,ZAR,SUCCESSFUL
T00012052,A000432,2024-02-14 17:19:15,PURCHASE,CARD,400.60,ZAR,SUCCESSFUL
T00012053,A001234,2025-11-03 12:31:01,TRANSFER,APP,6673.98,ZAR,SUCCESSFUL
T00012054,A001143,2024-09-13 04:53:12,WITHDRAWAL,ATM,2800.00,ZAR,SUCCESSFUL
T00012055,A000414,2023-10-23 14:37:47,WITHDRAWAL,ATM,1850.00,ZAR,SUCCESSFUL
T00012056,A000187,2026-08-15 09:03:46,PURCHASE,CARD,228.62,ZAR,SUCCESSFUL
T00012057,A000608,2026-05-06 17:41:49,TRANSFER,APP,19616.31,ZAR,SUCCESSFUL
T00012058,A000775,2024-11-09 11:14:44,DEPOSIT,ATM,4359.77,ZAR,SUCCESSFUL
T00012059,A000724,2024-06-20 00:05:40,PURCHASE,APP,992.76,ZAR,SUCCESSFUL
T00012060,A000781,2024-05-22 10:30:39,PURCHASE,CARD,173.72,ZAR,SUCCESSFUL
T00012061,A000740,2022-01-02 15:07:01,PURCHASE,APP,402.94,ZAR,SUCCESSFUL
T00012062,A000856,2026-06-24 08:48:28,PURCHASE,CARD,542.72,ZAR,SUCCESSFUL
T00012063,A001099,2024-01-05 20:14:43,TRANSFER,APP,8485.98,ZAR,SUCCESSFUL
T00012064,A000721,2023-07-06 00:38:55,PURCHASE,CARD,173.31,ZAR,SUCCESSFUL
T00012065,A000628,2022-06-16 19:22:33,PURCHASE,CARD,85.14,ZAR,SUCCESSFUL
T00012066,A000220,2025-10-13 03:06:13,PURCHASE,CARD,95.99,ZAR,SUCCESSFUL
T00012067,A001132,2023-10-01 16:52:37,PURCHASE,APP,28.37,ZAR,SUCCESSFUL
T00012068,A000070,2025-08-19 18:03:07,TRANSFER,APP,9881.62,ZAR,SUCCESSFUL
T00012069,A001076,2021-11-29 19:59:07,PURCHASE,CARD,812.15,ZAR,SUCCESSFUL
T00012070,A000866,2023-05-19 20:17:08,PURCHASE,CARD,209.59,ZAR,SUCCESSFUL
T00012071,A001094,2025-06-11 15:50:34,WITHDRAWAL,ATM,1650.00,ZAR,SUCCESSFUL
T00012072,A001195,2025-12-29 00:58:33,PURCHASE,APP,216.35,ZAR,SUCCESSFUL
T00012073,A001209,2026-08-30 19:26:50,PURCHASE,CARD,352.56,ZAR,SUCCESSFUL
T00012074,A000676,2024-06-03 20:00:27,PURCHASE,CARD,866.93,ZAR,SUCCESSFUL
T00012075,A001194,2026-04-15 06:08:06,PURCHASE,CARD,505.41,ZAR,SUCCESSFUL
T00012076,A000333,2024-10-05 14:31:36,WITHDRAWAL,ATM,2850.00,ZAR,SUCCESSFUL
T00012077,A000847,2024-01-08 00:09:13,PURCHASE,CARD,187.48,ZAR,SUCCESSFUL
T00012078,A000586,2021-08-05 18:03:27,WITHDRAWAL,ATM,550.00,ZAR,SUCCESSFUL
T00012079,A000696,2021-07-19 22:09:50,PURCHASE,APP,688.02,ZAR,SUCCESSFUL
T00012080,A000925,2025-12-20 13:51:45,PURCHASE,APP,259.94,ZAR,SUCCESSFUL
T00012081,A001159,2026-01-08 20:41:53,PURCHASE,CARD,51.19,ZAR,SUCCESSFUL
T00012082,A000405,2026-07-02 18:28:56,TRANSFER,APP,18319.11,ZAR,SUCCESSFUL
T00012083,A001019,2020-04-06 06:53:05,PURCHASE,APP,116.88,ZAR,SUCCESSFUL
T00012084,A001072,2022-01-03 03:19:52,WITHDRAWAL,ATM,1450.00,ZAR,SUCCESSFUL
T00012085,A000643,2021-08-07 23:53:39,PURCHASE,CARD,196.25,ZAR,SUCCESSFUL
T00012086,A000266,2026-08-02 23:56:03,TRANSFER,APP,18437.51,ZAR,SUCCESSFUL
T00012087,A001144,2022-08-02 08:47:30,PURCHASE,APP,401.34,ZAR,SUCCESSFUL
T00012088,A000123,2026-06-07 01:53:58,PURCHASE,CARD,339.01,ZAR,SUCCESSFUL
T00012089,A000729,2026-08-08 14:17:00,PURCHASE,CARD,155.17,ZAR,SUCCESSFUL
T00012090,A000625,2025-05-23 02:43:23,PURCHASE,CARD,51.29,ZAR,SUCCESSFUL
T00012091,A001088,2024-12-27 14:58:11,PURCHASE,APP,97.97,ZAR,SUCCESSFUL
